name,day,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
HANOVER QUAY,Friday,5,40.0,11.291666666666666,28.708333333333332
HANOVER QUAY,Friday,6,40.0,30.6,9.4
HANOVER QUAY,Friday,7,40.0,28.08695652173913,11.91304347826087
HANOVER QUAY,Friday,8,40.0,24.291666666666668,15.708333333333334
HANOVER QUAY,Friday,9,40.0,18.88,21.12
HANOVER QUAY,Friday,10,40.0,18.434782608695652,21.565217391304348
HANOVER QUAY,Friday,11,40.0,19.0,20.958333333333332
HANOVER QUAY,Friday,12,40.0,15.208333333333334,24.791666666666668
HANOVER QUAY,Friday,13,40.0,7.875,32.125
HANOVER QUAY,Friday,14,40.0,9.875,30.125
HANOVER QUAY,Friday,15,40.0,7.041666666666667,32.958333333333336
HANOVER QUAY,Friday,16,40.0,6.916666666666667,33.083333333333336
HANOVER QUAY,Friday,17,40.0,6.730769230769231,33.26923076923077
HANOVER QUAY,Friday,18,40.0,6.695652173913044,33.30434782608695
HANOVER QUAY,Friday,19,40.0,7.458333333333333,32.541666666666664
HANOVER QUAY,Friday,20,40.0,7.8,32.2
HANOVER QUAY,Friday,21,40.0,5.130434782608695,34.869565217391305
HANOVER QUAY,Friday,22,40.0,5.541666666666667,34.458333333333336
HANOVER QUAY,Friday,23,40.0,5.869565217391305,34.130434782608695
HANOVER QUAY,Monday,0,40.0,16.5,23.5
HANOVER QUAY,Monday,1,40.0,16.5,23.5
HANOVER QUAY,Monday,2,40.0,16.5,23.5
HANOVER QUAY,Monday,3,40.0,16.5,23.5
HANOVER QUAY,Monday,4,40.0,10.75,29.25
HANOVER QUAY,Monday,5,40.0,11.833333333333334,28.166666666666668
HANOVER QUAY,Monday,6,40.0,23.041666666666668,16.958333333333332
HANOVER QUAY,Monday,7,40.0,28.083333333333332,11.916666666666666
HANOVER QUAY,Monday,8,40.0,27.76,12.24
HANOVER QUAY,Monday,9,40.0,30.375,9.625
HANOVER QUAY,Monday,10,40.0,31.541666666666668,8.458333333333334
HANOVER QUAY,Monday,11,40.0,24.208333333333332,15.791666666666666
HANOVER QUAY,Monday,12,40.0,22.625,17.375
HANOVER QUAY,Monday,13,40.0,21.217391304347824,18.782608695652176
HANOVER QUAY,Monday,14,40.0,24.458333333333332,15.541666666666666
HANOVER QUAY,Monday,15,40.0,16.5,23.5
HANOVER QUAY,Monday,16,40.0,7.708333333333333,32.291666666666664
HANOVER QUAY,Monday,17,40.0,8.84,31.16
HANOVER QUAY,Monday,18,40.0,9.565217391304348,30.434782608695652
HANOVER QUAY,Monday,19,40.0,11.04,28.96
HANOVER QUAY,Monday,20,40.0,10.875,29.125
HANOVER QUAY,Monday,21,40.0,10.04,29.96
HANOVER QUAY,Monday,22,40.0,9.73913043478261,30.26086956521739
HANOVER QUAY,Monday,23,40.0,7.869565217391305,32.130434782608695
HANOVER QUAY,Saturday,0,40.0,6.916666666666667,33.083333333333336
HANOVER QUAY,Saturday,1,40.0,7.0,33.0
HANOVER QUAY,Saturday,2,40.0,7.0,33.0
HANOVER QUAY,Saturday,3,40.0,7.0,33.0
HANOVER QUAY,Saturday,4,40.0,7.0,33.0
HANOVER QUAY,Saturday,5,40.0,9.695652173913043,30.304347826086957
HANOVER QUAY,Saturday,6,40.0,16.68,23.32
HANOVER QUAY,Saturday,7,40.0,16.125,23.875
HANOVER QUAY,Saturday,8,40.0,16.416666666666668,23.583333333333332
HANOVER QUAY,Saturday,9,40.0,19.0,21.0
HANOVER QUAY,Saturday,10,40.0,19.416666666666668,20.583333333333332
HANOVER QUAY,Saturday,11,40.0,12.875,27.125
HANOVER QUAY,Saturday,12,40.0,5.12,34.88
HANOVER QUAY,Saturday,13,40.0,3.0,37.0
HANOVER QUAY,Saturday,14,40.0,1.7916666666666667,38.208333333333336
HANOVER QUAY,Saturday,15,40.0,4.208333333333333,35.791666666666664
HANOVER QUAY,Saturday,16,40.0,8.0,32.0
HANOVER QUAY,Saturday,17,40.0,10.291666666666666,29.708333333333332
HANOVER QUAY,Saturday,18,40.0,9.73076923076923,30.26923076923077
HANOVER QUAY,Saturday,19,40.0,7.7272727272727275,32.27272727272727
HANOVER QUAY,Saturday,20,40.0,7.44,32.56
HANOVER QUAY,Saturday,21,40.0,5.96,34.04
HANOVER QUAY,Saturday,22,40.0,6.478260869565218,33.52173913043478
HANOVER QUAY,Saturday,23,40.0,7.869565217391305,32.130434782608695
HANOVER QUAY,Sunday,0,40.0,8.0,32.0
HANOVER QUAY,Sunday,1,40.0,8.0,32.0
HANOVER QUAY,Sunday,2,40.0,8.0,32.0
HANOVER QUAY,Sunday,3,40.0,8.0,32.0
HANOVER QUAY,Sunday,4,40.0,8.0,32.0
HANOVER QUAY,Sunday,5,40.0,8.84,31.16
HANOVER QUAY,Sunday,6,40.0,12.173913043478262,27.82608695652174
HANOVER QUAY,Sunday,7,40.0,16.333333333333332,23.666666666666668
HANOVER QUAY,Sunday,8,40.0,21.8,18.2
HANOVER QUAY,Sunday,9,40.0,26.166666666666668,13.833333333333334
HANOVER QUAY,Sunday,10,40.0,27.08,12.92
HANOVER QUAY,Sunday,11,40.0,24.40909090909091,15.590909090909092
HANOVER QUAY,Sunday,12,40.0,24.083333333333332,15.916666666666666
HANOVER QUAY,Sunday,13,40.0,21.625,18.375
HANOVER QUAY,Sunday,14,40.0,20.458333333333332,19.541666666666668
HANOVER QUAY,Sunday,15,40.0,23.76923076923077,16.23076923076923
HANOVER QUAY,Sunday,16,40.0,21.363636363636363,18.636363636363637
HANOVER QUAY,Sunday,17,40.0,18.36,21.64
HANOVER QUAY,Sunday,18,40.0,14.583333333333334,25.416666666666668
HANOVER QUAY,Sunday,19,40.0,14.333333333333334,25.666666666666668
HANOVER QUAY,Sunday,20,40.0,16.347826086956523,23.652173913043477
HANOVER QUAY,Sunday,21,40.0,16.583333333333332,23.416666666666668
HANOVER QUAY,Sunday,22,40.0,18.041666666666668,21.958333333333332
HANOVER QUAY,Sunday,23,40.0,16.708333333333332,23.291666666666668
HANOVER QUAY,Thursday,0,40.0,7.5,32.0
HANOVER QUAY,Thursday,1,40.0,7.6,31.92
HANOVER QUAY,Thursday,2,40.0,7.5,32.0
HANOVER QUAY,Thursday,3,40.0,7.5,32.0
HANOVER QUAY,Thursday,4,40.0,7.666666666666667,31.833333333333332
HANOVER QUAY,Thursday,5,40.0,15.458333333333334,23.958333333333332
HANOVER QUAY,Thursday,6,40.0,35.541666666666664,3.4583333333333335
HANOVER QUAY,Thursday,7,40.0,26.416666666666668,12.583333333333334
HANOVER QUAY,Thursday,8,40.0,35.92,3.08
HANOVER QUAY,Thursday,9,40.0,29.304347826086957,9.695652173913043
HANOVER QUAY,Thursday,10,40.0,29.8,9.466666666666667
HANOVER QUAY,Thursday,11,40.0,32.583333333333336,6.75
HANOVER QUAY,Thursday,12,40.0,30.944444444444443,8.722222222222221
HANOVER QUAY,Thursday,13,40.0,30.783783783783782,9.108108108108109
HANOVER QUAY,Thursday,14,40.0,28.142857142857142,11.857142857142858
HANOVER QUAY,Thursday,15,40.0,16.0,24.0
HANOVER QUAY,Thursday,16,40.0,7.25,32.75
HANOVER QUAY,Thursday,17,40.0,2.5833333333333335,37.416666666666664
HANOVER QUAY,Thursday,18,40.0,3.6666666666666665,36.333333333333336
HANOVER QUAY,Thursday,19,40.0,1.125,38.875
HANOVER QUAY,Thursday,20,40.0,3.9615384615384617,36.03846153846154
HANOVER QUAY,Thursday,21,40.0,10.782608695652174,29.217391304347824
HANOVER QUAY,Thursday,22,40.0,13.478260869565217,26.52173913043478
HANOVER QUAY,Thursday,23,40.0,11.875,28.125
HANOVER QUAY,Tuesday,0,40.0,8.0,32.0
HANOVER QUAY,Tuesday,1,40.0,8.0,32.0
HANOVER QUAY,Tuesday,2,40.0,8.0,32.0
HANOVER QUAY,Tuesday,3,40.0,8.0,32.0
HANOVER QUAY,Tuesday,4,40.0,8.541666666666666,31.458333333333332
HANOVER QUAY,Tuesday,5,40.0,14.125,25.875
HANOVER QUAY,Tuesday,6,40.0,22.25,17.75
HANOVER QUAY,Tuesday,7,40.0,26.375,13.625
HANOVER QUAY,Tuesday,8,40.0,24.5,15.5
HANOVER QUAY,Tuesday,9,40.0,27.0,13.0
HANOVER QUAY,Tuesday,10,40.0,30.541666666666668,9.458333333333334
HANOVER QUAY,Tuesday,11,40.0,25.416666666666668,14.583333333333334
HANOVER QUAY,Tuesday,12,40.0,26.166666666666668,13.833333333333334
HANOVER QUAY,Tuesday,13,40.0,26.541666666666668,13.458333333333334
HANOVER QUAY,Tuesday,14,40.0,30.541666666666668,9.458333333333334
HANOVER QUAY,Tuesday,15,40.0,14.583333333333334,25.416666666666668
HANOVER QUAY,Tuesday,16,40.0,1.92,38.08
HANOVER QUAY,Tuesday,17,40.0,0.7391304347826086,39.26086956521739
HANOVER QUAY,Tuesday,18,40.0,1.9166666666666667,38.083333333333336
HANOVER QUAY,Tuesday,19,40.0,3.6666666666666665,36.333333333333336
HANOVER QUAY,Tuesday,20,40.0,2.56,37.44
HANOVER QUAY,Tuesday,21,40.0,6.3478260869565215,33.65217391304348
HANOVER QUAY,Tuesday,22,40.0,7.3076923076923075,32.69230769230769
HANOVER QUAY,Tuesday,23,40.0,7.2727272727272725,32.72727272727273
HANOVER QUAY,Wednesday,0,40.0,7.5,32.5
HANOVER QUAY,Wednesday,1,40.0,7.64,32.36
HANOVER QUAY,Wednesday,2,40.0,7.3478260869565215,32.65217391304348
HANOVER QUAY,Wednesday,3,40.0,7.5,32.5
HANOVER QUAY,Wednesday,4,40.0,7.625,32.375
HANOVER QUAY,Wednesday,5,40.0,14.125,25.875
HANOVER QUAY,Wednesday,6,40.0,29.291666666666668,10.708333333333334
HANOVER QUAY,Wednesday,7,40.0,35.875,3.1666666666666665
HANOVER QUAY,Wednesday,8,40.0,34.2,4.76
HANOVER QUAY,Wednesday,9,40.0,31.26086956521739,7.782608695652174
HANOVER QUAY,Wednesday,10,40.0,23.208333333333332,15.958333333333334
HANOVER QUAY,Wednesday,11,40.0,26.6,13.4
HANOVER QUAY,Wednesday,12,40.0,27.434782608695652,12.565217391304348
HANOVER QUAY,Wednesday,13,40.0,30.0,10.0
HANOVER QUAY,Wednesday,14,40.0,28.318181818181817,11.545454545454545
HANOVER QUAY,Wednesday,15,40.0,12.541666666666666,26.958333333333332
HANOVER QUAY,Wednesday,16,40.0,4.833333333333333,34.666666666666664
HANOVER QUAY,Wednesday,17,40.0,3.25,36.25
HANOVER QUAY,Wednesday,18,40.0,4.833333333333333,34.666666666666664
HANOVER QUAY,Wednesday,19,40.0,1.44,38.04
HANOVER QUAY,Wednesday,20,40.0,1.391304347826087,38.130434782608695
HANOVER QUAY,Wednesday,21,40.0,5.833333333333333,33.666666666666664
HANOVER QUAY,Wednesday,22,40.0,8.32,31.2
HANOVER QUAY,Wednesday,23,40.0,7.291666666666667,32.166666666666664
HARCOURT TERRACE,Friday,0,20.0,5.5,14.5
HARCOURT TERRACE,Friday,1,20.0,5.5,14.5
HARCOURT TERRACE,Friday,2,20.0,5.5,14.5
HARCOURT TERRACE,Friday,3,20.0,5.5,14.5
HARCOURT TERRACE,Friday,4,20.0,5.5,14.5
HARCOURT TERRACE,Friday,5,20.0,5.653846153846154,14.346153846153847
HARCOURT TERRACE,Friday,6,20.0,6.875,13.125
HARCOURT TERRACE,Friday,7,20.0,7.739130434782608,12.26086956521739
HARCOURT TERRACE,Friday,8,20.0,15.458333333333334,4.541666666666667
HARCOURT TERRACE,Friday,9,20.0,17.583333333333332,2.4166666666666665
HARCOURT TERRACE,Friday,10,20.0,18.846153846153847,1.1538461538461537
HARCOURT TERRACE,Friday,11,20.0,18.714285714285715,1.2857142857142858
HARCOURT TERRACE,Friday,12,20.0,17.666666666666668,2.3333333333333335
HARCOURT TERRACE,Friday,13,20.0,18.36,1.64
HARCOURT TERRACE,Friday,14,20.0,18.541666666666668,1.4583333333333333
HARCOURT TERRACE,Friday,15,20.0,16.333333333333332,3.6666666666666665
HARCOURT TERRACE,Friday,16,20.0,11.28,8.72
HARCOURT TERRACE,Friday,17,20.0,10.347826086956522,9.652173913043478
HARCOURT TERRACE,Friday,18,20.0,10.625,9.375
HARCOURT TERRACE,Friday,19,20.0,10.68,9.32
HARCOURT TERRACE,Friday,20,20.0,10.954545454545455,9.045454545454545
HARCOURT TERRACE,Friday,21,20.0,10.083333333333334,9.916666666666666
HARCOURT TERRACE,Friday,22,20.0,10.038461538461538,9.961538461538462
HARCOURT TERRACE,Friday,23,20.0,10.0,10.0
HARCOURT TERRACE,Monday,0,20.0,8.0,12.0
HARCOURT TERRACE,Monday,1,20.0,8.0,12.0
HARCOURT TERRACE,Monday,2,20.0,8.0,12.0
HARCOURT TERRACE,Monday,3,20.0,8.0,12.0
HARCOURT TERRACE,Monday,4,20.0,8.0,12.0
HARCOURT TERRACE,Monday,5,20.0,8.125,11.875
HARCOURT TERRACE,Monday,6,20.0,9.916666666666666,10.083333333333334
HARCOURT TERRACE,Monday,7,20.0,7.708333333333333,12.291666666666666
HARCOURT TERRACE,Monday,8,20.0,11.041666666666666,8.958333333333334
HARCOURT TERRACE,Monday,9,20.0,12.458333333333334,7.541666666666667
HARCOURT TERRACE,Monday,10,20.0,11.2,8.8
HARCOURT TERRACE,Monday,11,20.0,10.666666666666666,9.333333333333334
HARCOURT TERRACE,Monday,12,20.0,10.875,9.125
HARCOURT TERRACE,Monday,13,20.0,10.625,9.375
HARCOURT TERRACE,Monday,14,20.0,9.956521739130435,10.043478260869565
HARCOURT TERRACE,Monday,15,20.0,9.083333333333334,10.916666666666666
HARCOURT TERRACE,Monday,16,20.0,6.88,13.12
HARCOURT TERRACE,Monday,17,20.0,7.5,12.5
HARCOURT TERRACE,Monday,18,20.0,7.75,12.25
HARCOURT TERRACE,Monday,19,20.0,7.6923076923076925,12.307692307692308
HARCOURT TERRACE,Monday,20,20.0,6.590909090909091,13.409090909090908
HARCOURT TERRACE,Monday,21,20.0,7.260869565217392,12.73913043478261
HARCOURT TERRACE,Monday,22,20.0,7.5,12.5
HARCOURT TERRACE,Monday,23,20.0,8.208333333333334,11.791666666666666
HARCOURT TERRACE,Saturday,0,20.0,10.0,10.0
HARCOURT TERRACE,Saturday,1,20.0,10.32,9.68
HARCOURT TERRACE,Saturday,2,20.0,9.68,10.32
HARCOURT TERRACE,Saturday,3,20.0,10.0,10.0
HARCOURT TERRACE,Saturday,4,20.0,10.0,10.0
HARCOURT TERRACE,Saturday,5,20.0,10.0,10.0
HARCOURT TERRACE,Saturday,6,20.0,10.0,10.0
HARCOURT TERRACE,Saturday,7,20.0,9.28,10.72
HARCOURT TERRACE,Saturday,8,20.0,9.652173913043478,10.347826086956522
HARCOURT TERRACE,Saturday,9,20.0,8.76923076923077,11.23076923076923
HARCOURT TERRACE,Saturday,10,20.0,9.26086956521739,10.73913043478261
HARCOURT TERRACE,Saturday,11,20.0,10.08,9.92
HARCOURT TERRACE,Saturday,12,20.0,9.791666666666666,10.208333333333334
HARCOURT TERRACE,Saturday,13,20.0,9.73913043478261,10.26086956521739
HARCOURT TERRACE,Saturday,14,20.0,9.652173913043478,10.347826086956522
HARCOURT TERRACE,Saturday,15,20.0,8.96,11.04
HARCOURT TERRACE,Saturday,16,20.0,7.5,12.5
HARCOURT TERRACE,Saturday,17,20.0,7.5,12.5
HARCOURT TERRACE,Saturday,18,20.0,7.304347826086956,12.695652173913043
HARCOURT TERRACE,Saturday,19,20.0,6.923076923076923,13.076923076923077
HARCOURT TERRACE,Saturday,20,20.0,6.5,13.5
HARCOURT TERRACE,Saturday,21,20.0,7.791666666666667,12.208333333333334
HARCOURT TERRACE,Saturday,22,20.0,7.0,13.0
HARCOURT TERRACE,Saturday,23,20.0,7.0,13.0
HARCOURT TERRACE,Sunday,0,20.0,7.0,13.0
HARCOURT TERRACE,Sunday,1,20.0,7.0,13.0
HARCOURT TERRACE,Sunday,2,20.0,7.0,13.0
HARCOURT TERRACE,Sunday,3,20.0,7.0,13.0
HARCOURT TERRACE,Sunday,4,20.0,7.0,13.0
HARCOURT TERRACE,Sunday,5,20.0,7.0,13.0
HARCOURT TERRACE,Sunday,6,20.0,7.0,13.0
HARCOURT TERRACE,Sunday,7,20.0,7.0,13.0
HARCOURT TERRACE,Sunday,8,20.0,7.28,12.72
HARCOURT TERRACE,Sunday,9,20.0,6.96,13.04
HARCOURT TERRACE,Sunday,10,20.0,7.434782608695652,12.565217391304348
HARCOURT TERRACE,Sunday,11,20.0,7.04,12.96
HARCOURT TERRACE,Sunday,12,20.0,7.625,12.375
HARCOURT TERRACE,Sunday,13,20.0,6.409090909090909,13.590909090909092
HARCOURT TERRACE,Sunday,14,20.0,5.32,14.68
HARCOURT TERRACE,Sunday,15,20.0,4.92,15.08
HARCOURT TERRACE,Sunday,16,20.0,6.125,13.875
HARCOURT TERRACE,Sunday,17,20.0,6.954545454545454,13.045454545454545
HARCOURT TERRACE,Sunday,18,20.0,8.76,11.24
HARCOURT TERRACE,Sunday,19,20.0,9.12,10.88
HARCOURT TERRACE,Sunday,20,20.0,7.5,12.5
HARCOURT TERRACE,Sunday,21,20.0,8.04,11.96
HARCOURT TERRACE,Sunday,22,20.0,8.0,12.0
HARCOURT TERRACE,Sunday,23,20.0,7.913043478260869,12.08695652173913
HARCOURT TERRACE,Thursday,0,20.0,0.5,19.5
HARCOURT TERRACE,Thursday,1,20.0,0.48,19.52
HARCOURT TERRACE,Thursday,2,20.0,0.52,19.48
HARCOURT TERRACE,Thursday,3,20.0,0.5,19.5
HARCOURT TERRACE,Thursday,4,20.0,0.5,19.5
HARCOURT TERRACE,Thursday,5,20.0,0.32,19.68
HARCOURT TERRACE,Thursday,6,20.0,1.9130434782608696,17.73913043478261
HARCOURT TERRACE,Thursday,7,20.0,1.0833333333333333,18.916666666666668
HARCOURT TERRACE,Thursday,8,20.0,10.23076923076923,9.76923076923077
HARCOURT TERRACE,Thursday,9,20.0,8.478260869565217,11.521739130434783
HARCOURT TERRACE,Thursday,10,20.0,10.774193548387096,9.225806451612904
HARCOURT TERRACE,Thursday,11,20.0,8.352941176470589,11.647058823529411
HARCOURT TERRACE,Thursday,12,20.0,7.138888888888889,12.86111111111111
HARCOURT TERRACE,Thursday,13,20.0,10.162162162162161,9.837837837837839
HARCOURT TERRACE,Thursday,14,20.0,9.657142857142857,10.342857142857143
HARCOURT TERRACE,Thursday,15,20.0,8.74074074074074,11.25925925925926
HARCOURT TERRACE,Thursday,16,20.0,1.7083333333333333,18.291666666666668
HARCOURT TERRACE,Thursday,17,20.0,2.04,17.96
HARCOURT TERRACE,Thursday,18,20.0,1.7727272727272727,18.227272727272727
HARCOURT TERRACE,Thursday,19,20.0,1.0,19.0
HARCOURT TERRACE,Thursday,20,20.0,1.04,18.96
HARCOURT TERRACE,Thursday,21,20.0,1.0,19.0
HARCOURT TERRACE,Thursday,22,20.0,4.869565217391305,15.130434782608695
HARCOURT TERRACE,Thursday,23,20.0,5.6521739130434785,14.347826086956522
HARCOURT TERRACE,Tuesday,0,20.0,8.5,11.5
HARCOURT TERRACE,Tuesday,1,20.0,8.5,11.5
HARCOURT TERRACE,Tuesday,2,20.0,8.5,11.5
HARCOURT TERRACE,Tuesday,3,20.0,8.5,11.5
HARCOURT TERRACE,Tuesday,4,20.0,8.5,11.5
HARCOURT TERRACE,Tuesday,5,20.0,10.36,9.64
HARCOURT TERRACE,Tuesday,6,20.0,10.478260869565217,9.521739130434783
HARCOURT TERRACE,Tuesday,7,20.0,7.0,12.625
HARCOURT TERRACE,Tuesday,8,20.0,13.75,5.75
HARCOURT TERRACE,Tuesday,9,20.0,13.625,5.875
HARCOURT TERRACE,Tuesday,10,20.0,13.75,5.75
HARCOURT TERRACE,Tuesday,11,20.0,12.8,6.72
HARCOURT TERRACE,Tuesday,12,20.0,11.458333333333334,8.083333333333334
HARCOURT TERRACE,Tuesday,13,20.0,14.75,5.25
HARCOURT TERRACE,Tuesday,14,20.0,14.666666666666666,5.333333333333333
HARCOURT TERRACE,Tuesday,15,20.0,11.478260869565217,8.521739130434783
HARCOURT TERRACE,Tuesday,16,20.0,4.0,16.0
HARCOURT TERRACE,Tuesday,17,20.0,1.52,18.48
HARCOURT TERRACE,Tuesday,18,20.0,1.1304347826086956,18.869565217391305
HARCOURT TERRACE,Tuesday,19,20.0,0.56,19.44
HARCOURT TERRACE,Tuesday,20,20.0,1.2916666666666667,18.708333333333332
HARCOURT TERRACE,Tuesday,21,20.0,1.2272727272727273,18.772727272727273
HARCOURT TERRACE,Tuesday,22,20.0,0.5,19.5
HARCOURT TERRACE,Tuesday,23,20.0,0.875,19.125
HARCOURT TERRACE,Wednesday,0,20.0,1.0,19.0
HARCOURT TERRACE,Wednesday,1,20.0,1.0,19.0
HARCOURT TERRACE,Wednesday,2,20.0,1.0,19.0
HARCOURT TERRACE,Wednesday,3,20.0,1.0,19.0
HARCOURT TERRACE,Wednesday,4,20.0,7.36,12.64
HARCOURT TERRACE,Wednesday,5,20.0,9.166666666666666,10.833333333333334
HARCOURT TERRACE,Wednesday,6,20.0,11.217391304347826,8.782608695652174
HARCOURT TERRACE,Wednesday,7,20.0,6.5,13.5
HARCOURT TERRACE,Wednesday,8,20.0,7.5,12.5
HARCOURT TERRACE,Wednesday,9,20.0,7.84,12.16
HARCOURT TERRACE,Wednesday,10,20.0,7.0,12.64
HARCOURT TERRACE,Wednesday,11,20.0,5.833333333333333,13.666666666666666
HARCOURT TERRACE,Wednesday,12,20.0,6.045454545454546,13.545454545454545
HARCOURT TERRACE,Wednesday,13,20.0,6.88,13.12
HARCOURT TERRACE,Wednesday,14,20.0,6.0,14.0
HARCOURT TERRACE,Wednesday,15,20.0,2.0416666666666665,17.958333333333332
HARCOURT TERRACE,Wednesday,16,20.0,0.9130434782608695,19.08695652173913
HARCOURT TERRACE,Wednesday,17,20.0,1.5833333333333333,18.416666666666668
HARCOURT TERRACE,Wednesday,18,20.0,0.5,19.5
HARCOURT TERRACE,Wednesday,19,20.0,0.125,19.875
HARCOURT TERRACE,Wednesday,20,20.0,0.4583333333333333,19.541666666666668
HARCOURT TERRACE,Wednesday,21,20.0,0.9130434782608695,19.08695652173913
HARCOURT TERRACE,Wednesday,22,20.0,0.08,19.92
HARCOURT TERRACE,Wednesday,23,20.0,0.45454545454545453,19.545454545454547
HARDWICKE PLACE,Friday,0,25.0,15.0,9.5
HARDWICKE PLACE,Friday,1,25.0,15.4,9.12
HARDWICKE PLACE,Friday,2,25.0,14.6,9.88
HARDWICKE PLACE,Friday,3,25.0,15.0,9.5
HARDWICKE PLACE,Friday,4,25.0,15.666666666666666,9.222222222222221
HARDWICKE PLACE,Friday,5,25.0,13.363636363636363,11.636363636363637
HARDWICKE PLACE,Friday,6,25.0,14.304347826086957,10.695652173913043
HARDWICKE PLACE,Friday,7,25.0,16.458333333333332,8.541666666666666
HARDWICKE PLACE,Friday,8,25.0,10.541666666666666,14.458333333333334
HARDWICKE PLACE,Friday,9,25.0,10.24,14.76
HARDWICKE PLACE,Friday,10,25.0,11.84,13.16
HARDWICKE PLACE,Friday,11,25.0,10.826086956521738,14.173913043478262
HARDWICKE PLACE,Friday,12,25.0,9.625,15.375
HARDWICKE PLACE,Friday,13,25.0,8.666666666666666,16.333333333333332
HARDWICKE PLACE,Friday,14,25.0,8.25,16.75
HARDWICKE PLACE,Friday,15,25.0,6.916666666666667,18.083333333333332
HARDWICKE PLACE,Friday,16,25.0,6.041666666666667,18.958333333333332
HARDWICKE PLACE,Friday,17,25.0,5.92,19.08
HARDWICKE PLACE,Friday,18,25.0,11.875,13.125
HARDWICKE PLACE,Friday,19,25.0,12.125,12.875
HARDWICKE PLACE,Friday,20,25.0,11.73913043478261,13.26086956521739
HARDWICKE PLACE,Friday,21,25.0,11.608695652173912,13.391304347826088
HARDWICKE PLACE,Friday,22,25.0,14.461538461538462,10.538461538461538
HARDWICKE PLACE,Friday,23,25.0,16.136363636363637,8.863636363636363
HARDWICKE PLACE,Monday,0,25.0,12.48,12.52
HARDWICKE PLACE,Monday,1,25.0,12.5,12.5
HARDWICKE PLACE,Monday,2,25.0,12.52,12.48
HARDWICKE PLACE,Monday,3,25.0,12.5,12.5
HARDWICKE PLACE,Monday,4,25.0,12.5,12.5
HARDWICKE PLACE,Monday,5,25.0,10.916666666666666,14.083333333333334
HARDWICKE PLACE,Monday,6,25.0,8.16,16.84
HARDWICKE PLACE,Monday,7,25.0,6.625,18.375
HARDWICKE PLACE,Monday,8,25.0,6.791666666666667,18.208333333333332
HARDWICKE PLACE,Monday,9,25.0,7.913043478260869,17.08695652173913
HARDWICKE PLACE,Monday,10,25.0,9.538461538461538,15.461538461538462
HARDWICKE PLACE,Monday,11,25.0,9.304347826086957,15.695652173913043
HARDWICKE PLACE,Monday,12,25.0,8.458333333333334,16.541666666666668
HARDWICKE PLACE,Monday,13,25.0,8.791666666666666,16.208333333333332
HARDWICKE PLACE,Monday,14,25.0,10.541666666666666,14.458333333333334
HARDWICKE PLACE,Monday,15,25.0,14.041666666666666,10.5
HARDWICKE PLACE,Monday,16,25.0,10.0,14.5
HARDWICKE PLACE,Monday,17,25.0,10.24,14.24
HARDWICKE PLACE,Monday,18,25.0,9.73913043478261,14.826086956521738
HARDWICKE PLACE,Monday,19,25.0,11.043478260869565,13.434782608695652
HARDWICKE PLACE,Monday,20,25.0,11.958333333333334,12.541666666666666
HARDWICKE PLACE,Monday,21,25.0,12.423076923076923,12.076923076923077
HARDWICKE PLACE,Monday,22,25.0,13.08695652173913,11.391304347826088
HARDWICKE PLACE,Monday,23,25.0,12.0,12.521739130434783
HARDWICKE PLACE,Saturday,0,25.0,16.5,8.5
HARDWICKE PLACE,Saturday,1,25.0,16.5,8.5
HARDWICKE PLACE,Saturday,2,25.0,16.5,8.5
HARDWICKE PLACE,Saturday,3,25.0,16.5,8.5
HARDWICKE PLACE,Saturday,4,25.0,16.16,8.84
HARDWICKE PLACE,Saturday,5,25.0,15.869565217391305,9.130434782608695
HARDWICKE PLACE,Saturday,6,25.0,13.846153846153847,11.153846153846153
HARDWICKE PLACE,Saturday,7,25.0,13.916666666666666,11.083333333333334
HARDWICKE PLACE,Saturday,8,25.0,10.869565217391305,14.130434782608695
HARDWICKE PLACE,Saturday,9,25.0,9.791666666666666,15.0
HARDWICKE PLACE,Saturday,10,25.0,7.5,17.0
HARDWICKE PLACE,Saturday,11,25.0,7.708333333333333,16.833333333333332
HARDWICKE PLACE,Saturday,12,25.0,7.92,16.6
HARDWICKE PLACE,Saturday,13,25.0,8.545454545454545,15.909090909090908
HARDWICKE PLACE,Saturday,14,25.0,7.68,17.04
HARDWICKE PLACE,Saturday,15,25.0,7.173913043478261,17.82608695652174
HARDWICKE PLACE,Saturday,16,25.0,8.36,16.64
HARDWICKE PLACE,Saturday,17,25.0,8.76,16.24
HARDWICKE PLACE,Saturday,18,25.0,8.217391304347826,16.782608695652176
HARDWICKE PLACE,Saturday,19,25.0,6.96,18.04
HARDWICKE PLACE,Saturday,20,25.0,7.136363636363637,17.863636363636363
HARDWICKE PLACE,Saturday,21,25.0,6.4,18.6
HARDWICKE PLACE,Saturday,22,25.0,7.173913043478261,17.82608695652174
HARDWICKE PLACE,Saturday,23,25.0,7.958333333333333,17.041666666666668
HARDWICKE PLACE,Sunday,0,25.0,8.0,17.0
HARDWICKE PLACE,Sunday,1,25.0,7.84,17.16
HARDWICKE PLACE,Sunday,2,25.0,8.16,16.84
HARDWICKE PLACE,Sunday,3,25.0,8.0,17.0
HARDWICKE PLACE,Sunday,4,25.0,8.0,17.0
HARDWICKE PLACE,Sunday,5,25.0,7.36,17.64
HARDWICKE PLACE,Sunday,6,25.0,5.6,19.4
